,fecha,region,provincia,dia_semana,mes,anio,rango_hora,tipo_via,sexo,grupo_edad,condicion_victima,tipo_accidente,medio_trans
6030,2023-06-28,2,13,5,6,2023,10,1,2,8,2,5,5
6031,2023-06-28,2,13,3,6,2023,7,1,1,5,1,1,2
6032,2023-06-28,2,13,3,6,2023,11,1,1,99,2,1,1
6033,2023-06-28,2,13,4,6,2023,9,3,2,7,1,1,2
6034,2023-07-28,2,13,7,7,2023,9,3,1,9,1,1,2
6035,2023-07-28,2,13,1,7,2023,1,2,1,7,1,1,2
6036,2023-07-28,2,13,1,7,2023,2,2,1,5,1,5,2
6037,2023-07-28,2,13,1,7,2023,3,2,1,12,1,1,2
6038,2023-07-28,2,13,5,7,2023,7,4,1,99,3,3,25
6039,2023-07-28,2,13,6,7,2023,1,4,1,99,1,1,2
6040,2023-07-28,2,13,6,7,2023,1,4,1,99,1,1,2
6041,2023-07-28,2,13,7,7,2023,8,3,1,99,1,1,2
6042,2023-07-28,2,13,1,7,2023,2,4,1,7,1,5,2
6043,2023-07-28,2,13,4,7,2023,12,2,1,4,1,1,2
6044,2023-07-28,2,13,2,7,2023,10,1,1,99,1,1,2
6045,2023-07-28,2,13,3,7,2023,3,1,1,7,1,1,2
6046,2023-07-28,2,13,5,7,2023,4,4,1,99,1,1,2
6047,2023-08-28,2,13,3,8,2023,4,1,1,99,3,3,25
6048,2023-08-28,2,13,6,8,2023,3,1,1,7,1,1,2
6049,2023-08-28,2,13,7,8,2023,11,1,1,99,1,1,2
6050,2023-08-28,2,13,6,8,2023,7,3,1,99,1,1,2
6051,2023-08-28,2,13,7,8,2023,1,1,1,7,1,5,99
6052,2023-08-28,2,13,7,8,2023,10,2,1,10,1,1,2
6053,2023-08-28,2,13,2,8,2023,9,1,1,99,2,1,4
6054,2023-09-28,2,13,5,9,2023,9,3,1,12,1,5,2
6055,2023-09-28,2,13,7,9,2023,6,1,1,11,1,6,1
6056,2023-09-28,2,13,7,9,2023,11,1,1,12,1,3,2
6057,2023-09-28,2,13,2,9,2023,5,3,1,6,1,1,2
6058,2023-09-28,2,13,2,9,2023,5,3,1,99,1,1,2
6059,2023-09-28,2,13,7,9,2023,9,1,1,99,2,6,5
6060,2023-09-28,2,13,5,9,2023,10,4,1,7,1,1,2
6061,2023-09-28,2,13,4,9,2023,2,4,1,6,1,5,2
6062,2023-09-28,2,13,5,9,2023,6,4,1,4,1,5,2
6063,2023-10-28,2,13,1,10,2023,9,4,2,6,1,1,2
6064,2023-10-28,2,13,5,10,2023,8,3,1,14,1,1,2
6065,2023-10-28,2,13,6,10,2023,4,1,1,14,3,3,25
6066,2023-10-28,2,13,7,10,2023,3,1,1,5,1,5,1
6067,2023-10-28,2,13,7,10,2023,3,1,2,5,2,5,1
6068,2023-10-28,2,13,3,10,2023,12,1,1,3,1,1,2
6069,2023-10-28,2,13,4,10,2023,12,4,1,13,1,1,2
6070,2023-11-28,2,13,4,11,2023,9,3,1,7,1,1,2
6071,2023-11-28,2,13,6,11,2023,12,4,1,99,1,5,2
6072,2023-12-28,2,13,7,12,2023,1,3,1,12,1,5,2
6073,2023-12-28,2,13,7,12,2023,11,4,1,8,1,5,2
6074,2023-12-28,2,13,4,12,2023,4,4,1,14,3,3,25
6075,2023-12-28,2,13,1,12,2023,12,3,2,1,3,3,25
6076,2023-12-28,2,13,1,12,2023,12,3,2,12,3,3,25
6077,2023-12-28,2,13,2,12,2023,7,3,1,12,1,1,1
6078,2023-12-28,2,13,1,12,2023,10,1,1,6,1,6,99
6079,2023-12-28,2,13,2,12,2023,4,1,2,4,2,5,1
6080,2023-12-28,2,13,7,12,2023,3,2,2,7,3,3,25
6081,2010-03-28,2,13,3,3,2010,6,4,1,6,9,3,25
6082,2010-04-28,2,13,3,4,2010,9,4,1,5,9,1,2
6083,2010-07-28,2,13,7,7,2010,8,4,1,12,9,1,2
6084,2010-08-28,2,13,1,8,2010,1,4,1,9,9,1,2
6085,2010-12-28,2,13,5,12,2010,11,3,1,5,9,1,2
6086,2011-06-28,2,13,5,6,2011,5,4,1,14,9,3,25
6087,2011-09-28,2,13,1,9,2011,11,1,1,12,9,3,25
6088,2012-05-28,2,13,7,5,2012,11,4,1,3,9,1,2
6089,2012-05-28,2,13,7,5,2012,11,4,1,4,9,1,2
6090,2012-06-28,2,13,7,6,2012,8,4,1,5,9,1,2
6091,2012-09-28,2,13,6,9,2012,6,4,1,4,9,1,2
6092,2012-12-28,2,13,7,12,2012,1,4,2,7,9,6,2
6093,2012-12-28,2,13,7,12,2012,1,4,1,6,9,6,2
6094,2013-03-28,2,13,6,3,2013,12,4,1,6,9,1,2
6095,2013-03-28,2,13,6,3,2013,12,4,1,7,9,1,2
6096,2013-04-28,2,13,1,4,2013,1,3,1,4,9,5,2
6097,2013-04-28,2,13,3,4,2013,1,4,1,7,9,3,25
6098,2013-07-28,2,13,7,7,2013,10,4,1,5,9,1,2
6099,2014-05-28,2,13,7,5,2014,6,4,1,9,1,1,2
6100,2014-09-28,2,13,7,9,2014,4,4,1,5,1,6,2
6101,2014-12-28,2,13,7,12,2014,6,4,1,4,1,5,2
6102,2014-12-28,2,13,7,12,2014,4,4,2,7,2,5,2
6103,2015-03-28,2,13,2,3,2015,2,4,1,4,1,1,2
6104,2015-08-28,2,13,4,8,2015,5,4,1,14,1,5,1
6105,2015-09-28,2,13,4,9,2015,3,99,1,4,1,5,2
6106,2016-01-28,2,13,6,1,2016,7,3,1,4,1,5,2
6107,2016-02-28,2,13,2,2,2016,6,4,2,4,1,1,2
6108,2016-02-28,2,13,5,2,2016,6,4,1,14,1,1,2
6109,2016-04-28,2,13,5,4,2016,1,4,1,4,1,1,2
6110,2016-04-28,2,13,1,4,2016,1,4,1,5,1,5,2
6111,2016-07-28,2,13,6,7,2016,7,4,1,5,1,1,2
6112,2016-07-28,2,13,6,7,2016,7,4,1,8,1,1,2
6113,2016-10-28,2,13,7,10,2016,11,4,1,13,3,3,25
6114,2017-03-28,2,13,2,3,2017,9,3,1,11,1,1,2
6115,2017-06-28,2,13,4,6,2017,10,4,1,5,1,5,2
6116,2017-06-28,2,13,4,6,2017,10,4,1,6,2,5,2
6117,2017-06-28,2,13,3,6,2017,4,4,1,8,2,5,2
6118,2017-06-28,2,13,1,6,2017,1,4,1,10,1,1,2
6119,2018-02-28,2,13,7,2,2018,4,4,2,6,3,3,25
6120,2018-02-28,2,13,7,2,2018,6,4,1,99,3,3,25
6121,2018-04-28,2,13,7,4,2018,6,4,1,99,3,3,25
6122,2018-07-28,2,13,1,7,2018,9,4,1,5,1,1,2
6123,2018-08-28,2,13,1,8,2018,3,3,1,9,1,5,2
6124,2018-10-28,2,13,6,10,2018,10,4,2,14,3,3,25
6125,2019-05-28,2,13,6,5,2019,6,4,1,10,1,1,2
6126,2019-08-28,2,13,7,8,2019,5,3,1,11,1,1,2
6127,2019-09-28,2,13,7,9,2019,7,4,1,6,1,1,2
6128,2019-12-28,2,13,7,12,2019,5,4,1,7,1,5,2
6129,2020-05-28,2,13,1,5,2020,4,4,1,7,1,1,2
6130,2020-05-28,2,13,1,5,2020,4,4,1,99,2,1,2
6131,2020-09-28,2,13,5,9,2020,5,3,1,7,3,3,25
6132,2021-01-28,2,13,1,1,2021,9,4,1,6,1,1,2
6133,2021-08-28,2,13,3,8,2021,7,4,1,5,1,1,2
6134,2022-01-28,2,13,1,1,2022,7,4,1,11,1,5,2
6135,2022-01-28,2,13,6,1,2022,5,4,2,99,3,3,25
6136,2022-01-28,2,13,6,1,2022,11,4,1,4,1,1,2
6137,2022-04-28,2,13,2,4,2022,7,3,1,10,1,1,1
6138,2023-10-28,2,13,1,10,2023,9,4,1,99,1,1,2
6139,2009-05-28,2,13,7,5,2009,9,3,1,8,9,5,2
6140,2009-10-28,2,13,6,10,2009,5,3,1,5,9,2,8
6141,2009-12-28,2,13,2,12,2009,12,4,1,6,9,1,2
6142,2010-02-28,2,13,6,2,2010,6,4,2,3,9,3,25
6143,2010-02-28,2,13,6,2,2010,12,4,1,8,9,3,25
6144,2010-03-28,2,13,7,3,2010,12,4,1,6,9,3,25
6145,2010-04-28,2,13,6,4,2010,2,3,1,7,9,5,2
6146,2010-08-28,2,13,2,8,2010,4,4,1,10,9,2,1
6147,2011-01-28,2,13,6,1,2011,11,4,1,10,9,3,25
6148,2011-03-28,2,13,1,3,2011,6,4,1,9,9,3,25
6149,2011-05-28,2,13,1,5,2011,2,4,1,11,9,1,2
6150,2011-07-28,2,13,1,7,2011,5,4,2,1,9,3,25
6151,2011-08-28,2,13,3,8,2011,7,4,1,4,9,5,2
6152,2011-09-28,2,13,5,9,2011,11,4,2,7,9,1,2
6153,2012-01-28,2,13,4,1,2012,1,4,1,6,9,2,1
6154,2012-05-28,2,13,1,5,2012,11,4,1,5,9,1,2
6155,2012-09-28,2,13,1,9,2012,5,4,2,14,9,3,25
6156,2012-09-28,2,13,1,9,2012,5,4,1,5,9,3,25
6157,2012-09-28,2,13,1,9,2012,5,4,1,9,9,3,25
6158,2012-09-28,2,13,1,9,2012,5,4,1,9,9,3,25
6159,2012-09-28,2,13,1,9,2012,5,4,1,11,9,3,25
6160,2012-09-28,2,13,1,9,2012,5,4,1,11,9,3,25
6161,2013-07-28,2,13,2,7,2013,10,4,1,11,9,1,2
6162,2013-09-28,2,13,7,9,2013,2,4,1,6,9,5,8
6163,2014-01-28,2,13,3,1,2014,6,4,1,11,1,5,3
6164,2014-03-28,2,13,2,3,2014,1,4,1,11,1,1,2
6165,2014-11-28,2,13,7,11,2014,10,4,1,8,1,1,2
6166,2014-11-28,2,13,6,11,2014,5,4,1,5,1,1,2
6167,2015-05-28,2,13,7,5,2015,5,4,1,11,1,1,2
6168,2015-05-28,2,13,7,5,2015,6,4,1,2,3,3,25
6169,2015-06-28,2,13,6,6,2015,12,4,1,4,1,1,2
6170,2015-06-28,2,13,6,6,2015,12,4,1,8,1,1,2
6171,2015-06-28,2,13,6,6,2015,12,4,1,5,2,1,2
6172,2015-08-28,2,13,4,8,2015,6,99,1,3,3,3,25
6173,2016-05-28,2,13,7,5,2016,10,4,1,5,1,1,2
6174,2016-11-28,2,13,4,11,2016,5,4,1,8,1,1,2
6175,2016-12-28,2,13,7,12,2016,6,4,1,7,1,5,2
6176,2017-01-28,2,13,6,1,2017,10,4,1,12,1,1,2
6177,2018-04-28,2,13,3,4,2018,12,4,2,99,2,1,99
6178,2018-07-28,2,13,7,7,2018,11,4,1,6,1,1,2
6179,2018-12-28,2,13,1,12,2018,11,4,1,99,1,1,2
6180,2019-07-28,2,13,6,7,2019,8,4,1,6,1,1,2
6181,2019-09-28,2,13,7,9,2019,10,4,1,12,1,1,3
6182,2019-09-28,2,13,7,9,2019,4,4,1,4,1,6,1
6183,2019-09-28,2,13,7,9,2019,4,4,2,4,2,6,1
6184,2019-09-28,2,13,7,9,2019,4,4,1,4,2,6,1
6185,2019-09-28,2,13,7,9,2019,4,4,1,4,2,6,1
6186,2019-09-28,2,13,7,9,2019,4,4,1,4,2,6,1
6187,2019-09-28,2,13,7,9,2019,10,99,1,8,1,1,2
6188,2019-10-28,2,13,4,10,2019,11,4,1,11,3,3,25
6189,2019-11-28,2,13,4,11,2019,4,4,1,99,3,3,25
6190,2019-11-28,2,13,7,11,2019,7,4,1,8,1,1,2
6191,2021-01-28,2,13,4,1,2021,5,4,1,7,1,5,2
6192,2021-04-28,2,13,3,4,2021,8,4,1,99,1,5,2
6193,2023-05-28,2,13,1,5,2023,9,2,1,14,1,1,2
6194,2023-09-28,2,13,7,9,2023,9,2,1,99,1,1,2
6195,2023-12-28,2,13,6,12,2023,7,2,1,99,1,1,2
6196,2009-08-28,2,13,5,8,2009,7,3,1,8,9,5,2
6197,2018-03-28,2,13,6,3,2018,6,4,1,99,1,1,2
6198,2020-02-28,2,13,1,2,2020,1,3,1,8,1,5,2
6199,2020-08-28,2,13,7,8,2020,1,3,1,9,1,5,2
6200,2023-07-28,2,13,7,7,2023,11,3,1,9,1,1,2
6201,2008-09-28,2,13,6,9,2008,10,2,1,4,9,1,2
6202,2010-02-28,2,13,7,2,2010,2,2,1,99,9,5,2
6203,2010-02-28,2,13,1,2,2010,9,3,1,4,9,4,4
6204,2010-05-28,2,13,6,5,2010,7,2,1,14,9,1,2
6205,2010-05-28,2,13,6,5,2010,7,2,1,7,9,1,2
6206,2010-09-28,2,13,3,9,2010,11,2,1,12,9,3,25
6207,2010-10-28,2,13,4,10,2010,12,3,1,8,9,1,2
6208,2010-10-28,2,13,7,10,2010,10,2,1,4,9,1,2
6209,2010-11-28,2,13,7,11,2010,10,4,1,6,9,1,2
6210,2010-12-28,2,13,7,12,2010,11,3,1,9,9,1,2
6211,2010-12-28,2,13,6,12,2010,3,4,1,5,9,1,2
6212,2010-12-28,2,13,4,12,2010,11,3,1,8,9,1,2
6213,2011-03-28,2,13,3,3,2011,4,4,1,9,9,1,2
6214,2011-04-28,2,13,7,4,2011,6,3,1,7,9,3,25
6215,2011-06-28,2,13,7,6,2011,2,3,1,7,9,1,2
6216,2011-06-28,2,13,6,6,2011,10,4,1,11,9,5,2
6217,2011-06-28,2,13,1,6,2011,6,4,1,9,9,5,2
6218,2011-06-28,2,13,2,6,2011,9,3,2,5,9,3,25
6219,2011-08-28,2,13,6,8,2011,12,4,1,6,9,1,2
6220,2011-08-28,2,13,6,8,2011,12,4,1,8,9,1,2
6221,2011-09-28,2,13,2,9,2011,10,4,1,4,9,1,2
6222,2011-10-28,2,13,6,10,2011,7,3,1,1,9,3,25
6223,2011-11-28,2,13,7,11,2011,9,4,1,6,9,1,2
6224,2011-11-28,2,13,7,11,2011,9,4,1,7,9,1,2
6225,2011-11-28,2,13,3,11,2011,12,4,1,4,9,1,2
6226,2011-11-28,2,13,3,11,2011,4,3,1,10,9,5,2
6227,2011-12-28,2,13,1,12,2011,10,4,1,7,9,5,2
6228,2011-12-28,2,13,1,12,2011,7,4,1,7,9,2,99
6229,2012-01-28,2,13,5,1,2012,10,4,1,5,9,5,2
6230,2012-01-28,2,13,6,1,2012,5,4,1,10,9,4,21
6231,2012-01-28,2,13,1,1,2012,2,4,1,10,9,1,2
6232,2012-03-28,2,13,1,3,2012,3,3,1,4,9,1,2
6233,2012-06-28,2,13,1,6,2012,11,4,1,10,9,3,25
6234,2012-07-28,2,13,6,7,2012,10,4,1,13,9,1,2
6235,2012-07-28,2,13,1,7,2012,5,4,1,8,9,1,2
6236,2012-09-28,2,13,6,9,2012,11,4,1,10,9,1,2
6237,2012-12-28,2,13,7,12,2012,1,2,1,5,9,1,2
6238,2012-12-28,2,13,7,12,2012,1,4,1,10,9,1,2
6239,2012-12-28,2,13,7,12,2012,11,4,1,13,9,3,25
6240,2013-04-28,2,13,2,4,2013,6,4,1,14,9,3,25
6241,2013-04-28,2,13,7,4,2013,1,3,1,4,9,6,2
6242,2013-06-28,2,13,2,6,2013,7,4,1,5,9,1,1
6243,2013-07-28,2,13,6,7,2013,8,3,1,4,9,1,2
6244,2013-08-28,2,13,6,8,2013,2,2,1,7,9,5,3
6245,2013-09-28,2,13,6,9,2013,12,2,1,5,9,1,2
6246,2013-11-28,2,13,6,11,2013,2,3,1,7,9,6,2
6247,2013-12-28,2,13,5,12,2013,4,3,1,14,9,3,25
6248,2014-04-28,2,13,4,4,2014,12,2,1,10,1,1,2
6249,2014-04-28,2,13,5,4,2014,5,4,1,6,1,1,2
6250,2014-07-28,2,13,3,7,2014,6,4,2,11,2,4,2
6251,2014-08-28,2,13,7,8,2014,1,2,1,11,1,1,2
6252,2014-08-28,2,13,7,8,2014,1,2,2,4,2,1,2
6253,2014-08-28,2,13,7,8,2014,1,2,2,8,2,1,2
6254,2014-08-28,2,13,6,8,2014,11,3,1,7,1,1,2
6255,2014-08-28,2,13,5,8,2014,10,2,1,10,1,1,2
6256,2014-09-28,2,13,5,9,2014,7,4,1,9,1,1,2
6257,2014-10-28,2,13,3,10,2014,6,4,1,4,1,5,2
6258,2014-11-28,2,13,4,11,2014,9,4,1,12,1,5,99
6259,2014-11-28,2,13,7,11,2014,1,3,1,6,1,1,2
6260,2014-11-28,2,13,7,11,2014,1,3,1,9,2,1,2
6261,2014-11-28,2,13,4,11,2014,9,4,1,99,3,3,25
6262,2014-12-28,2,13,1,12,2014,4,4,1,12,3,3,25
6263,2014-12-28,2,13,6,12,2014,9,1,1,6,1,1,2
6264,2014-12-28,2,13,6,12,2014,9,1,1,10,1,1,2
6265,2014-12-28,2,13,5,12,2014,2,3,1,6,1,5,2
6266,2014-12-28,2,13,1,12,2014,3,3,1,8,1,1,2
6267,2015-02-28,2,13,7,2,2015,12,3,1,5,1,1,2
6268,2015-03-28,2,13,1,3,2015,3,3,1,14,3,3,25
6269,2015-04-28,2,13,5,4,2015,9,3,1,4,1,1,2
6270,2015-04-28,2,13,1,4,2015,7,2,1,4,1,1,2
6271,2015-07-28,2,13,7,7,2015,2,2,1,5,2,1,4
6272,2015-07-28,2,13,7,7,2015,2,4,1,9,1,6,2
6273,2015-10-28,2,13,7,10,2015,1,4,1,99,1,5,2
6274,2015-10-28,2,13,1,10,2015,8,3,1,14,1,5,2
6275,2015-10-28,2,13,1,10,2015,8,3,1,11,1,5,2
6276,2015-10-28,2,13,5,10,2015,10,4,1,99,3,3,25
6277,2015-11-28,2,13,1,11,2015,10,2,1,12,1,1,2
6278,2015-11-28,2,13,1,11,2015,4,2,1,5,1,5,2
6279,2015-11-28,2,13,7,11,2015,10,4,1,9,1,1,2
6280,2016-03-28,2,13,6,3,2016,9,2,1,6,1,1,2
6281,2016-07-28,2,13,5,7,2016,4,3,1,12,1,1,2
6282,2016-07-28,2,13,6,7,2016,6,3,1,9,1,5,2
6283,2016-08-28,2,13,4,8,2016,8,4,1,12,1,5,4
6284,2016-09-28,2,13,1,9,2016,6,4,1,12,3,3,25
6285,2016-11-28,2,13,7,11,2016,5,4,1,7,1,1,2
6286,2016-11-28,2,13,7,11,2016,9,3,2,2,3,3,25
6287,2016-12-28,2,13,5,12,2016,8,4,1,99,1,1,2
6288,2017-01-28,2,13,4,1,2017,99,4,1,99,1,5,2
6289,2017-01-28,2,13,1,1,2017,12,4,1,10,1,5,2
6290,2017-03-28,2,13,3,3,2017,5,2,1,10,1,1,2
6291,2017-04-28,2,13,6,4,2017,10,2,1,11,1,1,2
6292,2017-04-28,2,13,5,4,2017,10,4,1,7,1,1,2
6293,2017-04-28,2,13,7,4,2017,12,2,1,13,1,1,2
6294,2017-04-28,2,13,6,4,2017,1,2,1,4,1,1,2
6295,2017-04-28,2,13,6,4,2017,7,3,2,14,2,1,1
6296,2017-04-28,2,13,7,4,2017,10,3,1,9,1,1,2
6297,2017-06-28,2,13,7,6,2017,5,3,1,9,1,5,2
6298,2017-07-28,2,13,5,7,2017,12,4,1,5,1,1,2
6299,2017-07-28,2,13,3,7,2017,7,3,1,5,1,1,2
6300,2017-08-28,2,13,7,8,2017,1,3,1,6,1,1,2
6301,2017-09-28,2,13,5,9,2017,8,3,1,4,1,1,2
6302,2017-09-28,2,13,6,9,2017,5,2,1,5,1,1,2
6303,2017-11-28,2,13,4,11,2017,6,99,1,5,3,3,25
6304,2017-11-28,2,13,2,11,2017,7,3,1,14,1,1,2
6305,2017-11-28,2,13,6,11,2017,10,2,1,4,1,1,2
6306,2018-01-28,2,13,7,1,2018,5,4,1,4,1,1,2
6307,2019-03-28,2,13,7,3,2019,12,3,1,99,1,5,2
6308,2019-08-28,2,13,6,8,2019,5,99,1,4,1,5,2
6309,2019-09-28,2,13,7,9,2019,12,3,1,4,1,1,2
6310,2019-10-28,2,13,7,10,2019,10,1,1,13,3,3,25
6311,2019-12-28,2,13,4,12,2019,3,3,1,4,1,5,2
6312,2020-01-28,2,13,1,1,2020,1,3,1,10,1,5,2
6313,2020-02-28,2,13,7,2,2020,6,3,1,4,1,1,2
6314,2020-08-28,2,13,2,8,2020,4,4,1,99,1,1,2
6315,2020-08-28,2,13,2,8,2020,4,4,1,9,2,1,2
6316,2020-08-28,2,13,1,8,2020,8,4,1,99,1,1,2
6317,2020-09-28,2,13,3,9,2020,7,3,1,4,1,1,2
6318,2020-10-28,2,13,2,10,2020,7,1,2,99,3,3,25
6319,2020-12-28,2,13,7,12,2020,7,4,2,7,1,5,2
6320,2020-12-28,2,13,6,12,2020,1,3,1,9,1,5,2
6321,2021-01-28,2,13,3,1,2021,6,3,1,7,1,5,2
6322,2021-02-28,2,13,2,2,2021,9,3,1,8,1,1,2
6323,2021-05-28,2,13,6,5,2021,8,3,1,11,1,1,2
6324,2021-05-28,2,13,7,5,2021,2,3,1,9,1,5,2
6325,2021-05-28,2,13,7,5,2021,9,3,1,5,1,5,2
6326,2021-07-28,2,13,1,7,2021,11,3,1,13,1,1,2
6327,2021-07-28,2,13,7,7,2021,11,3,2,5,2,1,2
6328,2021-08-28,2,13,3,8,2021,1,3,1,5,1,1,2
6329,2021-08-28,2,13,1,8,2021,1,3,1,4,1,1,2
6330,2021-10-28,2,13,7,10,2021,12,3,1,11,1,1,2
6331,2021-10-28,2,13,5,10,2021,4,3,1,9,1,5,2
6332,2021-11-28,2,13,3,11,2021,9,3,1,7,1,1,2
6333,2022-01-28,2,13,7,1,2022,1,3,1,7,1,1,2
6334,2022-02-28,2,13,7,2,2022,2,3,1,5,1,5,2
6335,2022-03-28,2,13,7,3,2022,12,3,1,5,1,1,2
6336,2022-03-28,2,13,1,3,2022,7,2,1,6,1,1,2
6337,2022-03-28,2,13,7,3,2022,12,3,2,11,3,3,25
6338,2022-03-28,2,13,2,3,2022,7,4,2,7,2,1,1
6339,2022-03-28,2,13,2,3,2022,7,4,2,9,2,1,1
6340,2022-04-28,2,13,5,4,2022,9,3,1,4,2,5,2
6341,2022-04-28,2,13,5,4,2022,9,3,1,4,1,5,2
6342,2022-05-28,2,13,6,5,2022,5,4,1,10,1,1,2
6343,2022-05-28,2,13,3,5,2022,9,3,1,9,2,4,4
6344,2022-07-28,2,13,7,7,2022,1,3,1,7,1,5,2
6345,2022-08-28,2,13,2,8,2022,9,3,1,4,1,1,2
6346,2022-08-28,2,13,7,8,2022,5,3,1,12,1,4,3
6347,2022-08-28,2,13,5,8,2022,2,3,1,5,1,1,2
6348,2022-08-28,2,13,3,8,2022,11,3,1,4,1,1,2
6349,2022-09-28,2,13,4,9,2022,7,3,1,8,1,1,2
6350,2022-09-28,2,13,6,9,2022,9,3,1,9,1,1,2
6351,2022-09-28,2,13,2,9,2022,7,3,1,12,1,1,2
6352,2022-10-28,2,13,6,10,2022,8,3,1,10,3,3,25
6353,2023-01-28,2,13,3,1,2023,11,3,1,13,1,1,2
6354,2023-01-28,2,13,1,1,2023,1,4,1,5,1,1,2
6355,2023-01-28,2,13,6,1,2023,8,4,1,6,1,1,2
6356,2023-01-28,2,13,7,1,2023,1,4,2,6,2,1,1
6357,2023-01-28,2,13,1,1,2023,10,4,2,6,1,1,99
6358,2023-04-28,2,13,6,4,2023,10,3,1,14,3,3,25
6359,2023-06-28,2,13,1,6,2023,11,3,1,11,1,5,3
6360,2023-07-28,2,13,6,7,2023,8,3,2,1,2,5,2
6361,2023-07-28,2,13,7,7,2023,1,3,1,4,1,1,2
6362,2023-07-28,2,13,7,7,2023,1,3,1,6,1,1,2
6363,2023-08-28,2,13,7,8,2023,9,3,1,7,1,1,2
6364,2023-08-28,2,13,7,8,2023,12,3,1,14,1,1,2
6365,2023-09-28,2,13,2,9,2023,12,3,1,14,3,3,25
6366,2023-09-28,2,13,4,9,2023,10,3,1,6,1,1,2
6367,2023-09-28,2,13,6,9,2023,9,4,2,99,2,1,2
6368,2023-10-28,2,13,6,10,2023,1,3,1,6,1,5,2
6369,2023-11-28,2,13,5,11,2023,12,3,1,12,1,1,2
6370,2023-11-28,2,13,1,11,2023,4,3,1,5,1,5,2
6371,2010-07-28,2,13,6,7,2010,12,3,1,8,9,3,25
6372,2010-12-28,2,13,5,12,2010,9,3,1,5,9,5,2
6373,2012-01-28,2,13,7,1,2012,3,4,1,6,9,5,2
6374,2012-04-28,2,13,7,4,2012,11,4,1,10,9,1,2
6375,2012-05-28,2,13,2,5,2012,12,4,1,7,9,1,2
6376,2012-08-28,2,13,7,8,2012,11,3,1,8,9,1,2
6377,2012-09-28,2,13,7,9,2012,2,4,2,5,9,1,2
6378,2012-09-28,2,13,7,9,2012,2,4,1,99,9,1,2
6379,2012-11-28,2,13,1,11,2012,9,4,1,6,9,1,2
6380,2013-08-28,2,13,5,8,2013,8,4,1,4,9,1,2
6381,2013-12-28,2,13,2,12,2013,11,4,1,6,9,5,2
6382,2014-08-28,2,13,2,8,2014,7,4,1,8,2,6,4
6383,2014-09-28,2,13,4,9,2014,7,4,1,4,1,1,2
6384,2014-09-28,2,13,4,9,2014,7,4,2,7,2,1,2
6385,2015-02-28,2,13,7,2,2015,1,4,1,5,1,1,2
6386,2015-02-28,2,13,7,2,2015,1,4,1,6,1,1,2
6387,2015-02-28,2,13,7,2,2015,1,4,2,6,2,1,2
6388,2015-02-28,2,13,5,2,2015,10,4,1,14,1,5,4
6389,2015-07-28,2,13,7,7,2015,6,4,2,14,3,3,25
6390,2015-08-28,2,13,7,8,2015,1,4,1,5,1,1,2
6391,2016-06-28,2,13,1,6,2016,11,4,1,4,1,1,2
6392,2016-06-28,2,13,7,6,2016,10,4,1,8,1,5,2
6393,2016-07-28,2,13,3,7,2016,4,4,1,9,3,3,25
6394,2016-07-28,2,13,1,7,2016,6,4,2,99,3,3,25
6395,2016-07-28,2,13,3,7,2016,7,4,1,8,1,1,2
6396,2016-07-28,2,13,7,7,2016,12,4,2,4,3,3,25
6397,2016-08-28,2,13,6,8,2016,4,3,1,5,2,4,4
6398,2016-09-28,2,13,5,9,2016,6,4,1,5,1,2,10
6399,2017-03-28,2,13,2,3,2017,8,4,1,9,1,1,2
6400,2017-05-28,2,13,3,5,2017,5,4,1,7,1,6,2
6401,2017-11-28,2,13,2,11,2017,12,3,1,7,1,1,2
6402,2018-02-28,2,13,3,2,2018,9,4,1,12,1,1,2
6403,2018-07-28,2,13,1,7,2018,7,3,1,6,1,5,2
6404,2018-08-28,2,13,5,8,2018,4,4,1,9,1,1,2
6405,2018-10-28,2,13,5,10,2018,7,4,1,11,1,1,2
6406,2018-10-28,2,13,7,10,2018,11,3,1,6,1,5,2
6407,2018-11-28,2,13,7,11,2018,7,4,1,7,1,1,2
6408,2019-02-28,2,13,7,2,2019,5,4,1,6,1,1,2
6409,2019-04-28,2,13,4,4,2019,2,4,1,99,1,1,2
6410,2019-08-28,2,13,7,8,2019,9,3,1,4,1,1,2
6411,2019-10-28,2,13,6,10,2019,12,4,1,5,1,1,2
6412,2020-06-28,2,13,4,6,2020,7,4,1,4,2,6,8
6413,2020-11-28,2,13,2,11,2020,10,4,1,99,1,1,2
6414,2020-11-28,2,13,4,11,2020,9,4,1,99,1,5,2
6415,2020-12-28,2,13,1,12,2020,5,3,1,4,1,1,2
6416,2021-04-28,2,13,1,4,2021,10,3,1,7,1,1,2
6417,2021-05-28,2,13,1,5,2021,1,3,1,9,1,1,2
6418,2021-07-28,2,13,2,7,2021,6,3,1,5,1,1,2
6419,2021-07-28,2,13,2,7,2021,6,3,1,5,2,1,2
6420,2021-10-28,2,13,5,10,2021,8,3,2,6,2,5,26
6421,2021-11-28,2,13,1,11,2021,2,3,1,6,2,5,1
6422,2022-06-28,2,13,7,6,2022,2,3,1,5,1,1,2
6423,2023-04-28,2,13,4,4,2023,10,3,1,99,1,1,2
6424,2010-07-28,2,13,1,7,2010,7,4,1,9,9,1,2
6425,2013-08-28,2,13,6,8,2013,10,4,1,6,9,1,2
6426,2013-09-28,2,13,1,9,2013,12,2,1,6,9,1,2
6427,2013-10-28,2,13,5,10,2013,7,3,2,2,9,3,25
